"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"8875" 14 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 54 -0.986911323888889
"8876" 14 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 54 -0.982819138888889
"8877" 14 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 594 -0.603300578375589
"8878" 14 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 54 -0.988317606666667
"8879" 14 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 54 -0.986963989814815
"8880" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 54 -0.942557804814815
"8881" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "X" 648 -0.257429977495478
"8882" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 594 -0.233539821269024
"8883" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 540 -0.303118383968074
"8884" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 54 0.279990577037037
"8885" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 54 -0.00870565463888889
"8886" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 54 -0.100401490425926
"8887" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 54 -0.976302248148148
"8888" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 54 -0.914935703907407
"8889" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 54 -0.922774835740741
"8890" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 594 -0.553057796710943
"8891" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 54 -0.944197943703704
"8892" 14 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 54 -0.92549582962963
"8893" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 54 -0.976261298148148
"8894" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 648 -0.265700884315123
"8895" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 594 -0.291143322807407
"8896" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 540 -0.347994767318667
"8897" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 54 0.0741878844074074
"8898" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 54 -0.00436185985848148
"8899" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 54 -0.0105744513096296
"8900" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 54 -0.980890655185185
"8901" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 54 -0.967828356296296
"8902" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 54 -0.976133383518519
"8903" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 594 -0.604444090706246
"8904" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 54 -0.976521006111111
"8905" 14 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 54 -0.973343388888889
"8906" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "NA" 54 -0.372242144240741
"8907" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "X" 648 0.0245480380108025
"8908" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Y" 594 -0.306748101841077
"8909" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Z" 540 -0.373316242396296
"8910" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 54 0.939038759814815
"8911" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 54 -0.0364533962277778
"8912" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 54 -0.0945970534814815
"8913" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 54 -0.976280399444444
"8914" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 54 -0.95032266362963
"8915" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 54 -0.938415738148148
"8916" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "NA" "NA" 594 -0.553057796710943
"8917" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 54 -0.944197943703704
"8918" 14 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 54 -0.92549582962963
"8919" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 2322 -0.998569429823428
"8920" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "X" 486 -0.817522872820988
"8921" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 486 -0.773763105266255
"8922" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 486 -0.801612846212202
"8923" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 108 -0.543032082778519
"8924" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 108 -0.655544776872222
"8925" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 108 -0.520259928021296
"8926" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 54 -0.981573087222222
"8927" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 54 -0.958227403148148
"8928" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 54 -0.956028807962963
"8929" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 540 -0.806487274237037
"8930" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 108 -0.567645635675926
"8931" 14 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 54 -0.946517963703704
"8932" 14 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 540 -0.874038022054815
"8933" 14 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 108 -0.45662832296037
"8934" 14 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 54 -0.987065177777778
"8935" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 2322 -0.994788130990525
"8936" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "X" 486 -0.829808897452881
"8937" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 486 -0.786701837027572
"8938" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 486 -0.789097451467284
"8939" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 108 -0.560750319887963
"8940" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 108 -0.511536146675
"8941" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 108 -0.489960991783333
"8942" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 54 -0.976303056851852
"8943" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 54 -0.911591208203704
"8944" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 54 -0.917678155296296
"8945" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 540 -0.833447744257778
"8946" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 108 -0.462610901548148
"8947" 14 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 54 -0.929193937222222
"8948" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 2322 -0.998608792385874
"8949" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 486 -0.827540487524897
"8950" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 486 -0.847162418436214
"8951" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 486 -0.843809714152263
"8952" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 108 -0.4889977946
"8953" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 108 -0.60054767437963
"8954" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 108 -0.561131643231481
"8955" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 54 -0.981920831111111
"8956" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 54 -0.968943674259259
"8957" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 54 -0.978180020925926
"8958" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 540 -0.885369175086667
"8959" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 108 -0.387285621256482
"8960" 14 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 54 -0.972959409444444
"8961" 14 "STANDING" "NA" "NA" "NA" "NA" "NA" "NA" "NA" 180 -0.0343862141111111
"8962" 14 "STANDING" "NA" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 60 -0.102584280416667
"8963" 14 "STANDING" "NA" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 60 -0.00588886871333333
"8964" 14 "STANDING" "NA" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 60 0.00742967239083333
"8965" 14 "STANDING" "NA" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 60 0.017584753905
"8966" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 60 -0.942297206666667
"8967" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "X" 720 -0.289699640109917
"8968" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 660 -0.328118665301864
"8969" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 600 -0.296753435267833
"8970" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 60 -0.0220886526891667
"8971" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 60 -0.05581088271
"8972" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 60 0.07904758875
"8973" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 60 -0.9610917615
"8974" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 60 -0.9462806205
"8975" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 60 -0.946589134666667
"8976" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 660 -0.518394576904909
"8977" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 60 -0.943530016833333
"8978" 14 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 60 -0.931426203833333
"8979" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 60 -0.975584470333333
"8980" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "X" 720 -0.283294183023292
"8981" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Y" 660 -0.318634971813985
"8982" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Z" 600 -0.325494568245667
"8983" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 60 -0.100718458866667
"8984" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 60 -0.04500967927
"8985" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 60 -0.0509036177765
"8986" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 60 -0.969948875166667
"8987" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 60 -0.9706929555
"8988" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 60 -0.974687865833333
"8989" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 660 -0.580743826809561
"8990" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 60 -0.974873328
"8991" 14 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 60 -0.966834217
"8992" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 60 -0.941973985833333
"8993" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "X" 720 -0.218943600756528
"8994" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 660 -0.238272509562121
"8995" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 600 -0.316092504998833
"8996" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 60 0.280545613833333
"8997" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 60 -0.01520781344
"8998" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 60 -0.103817701790667
"8999" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 60 -0.973268905
"9000" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 60 -0.928525725333333
"9001" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 60 -0.9222763115
"9002" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 660 -0.553504566552985
"9003" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 60 -0.943456847333333
"9004" 14 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 60 -0.936735577166667
"9005" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 60 -0.972572004333333
"9006" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 720 -0.273586427491472
"9007" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 660 -0.277515827134849
"9008" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 600 -0.3188366785725
"9009" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 60 0.0737933748485
"9010" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 60 0.00579566182983333
"9011" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 60 -0.00720777760485
"9012" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 60 -0.978248526
"9013" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 60 -0.966362425833333
"9014" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 60 -0.970766734
"9015" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 660 -0.602168013339409
"9016" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 60 -0.972965788166667
"9017" 14 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 60 -0.970437182833333
"9018" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "NA" 60 0.31373005428
"9019" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "X" 720 0.128843869179167
"9020" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Y" 660 -0.329547271931818
"9021" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Z" 600 -0.430716498923333
"9022" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 60 0.875319569
"9023" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 60 -0.226692231166667
"9024" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 60 -0.338174888666667
"9025" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 60 -0.972005366333333
"9026" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 60 -0.965781048333333
"9027" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 60 -0.940757718
"9028" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "NA" "NA" 660 -0.553504566552985
"9029" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 60 -0.943456847333333
"9030" 14 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 60 -0.936735577166667
"9031" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 2580 -0.997483046313953
"9032" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "X" 540 -0.784999567627963
"9033" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 540 -0.76073311121463
"9034" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 540 -0.785743317061111
"9035" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 120 -0.631563746445167
"9036" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 120 -0.61441992395
"9037" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 120 -0.574948666400833
"9038" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 60 -0.962741032833333
"9039" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 60 -0.944306864
"9040" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 60 -0.950162705166667
"9041" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 600 -0.7970281283865
"9042" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 120 -0.5677182875525
"9043" 14 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 60 -0.934815560833333
"9044" 14 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 600 -0.832414855873167
"9045" 14 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 120 -0.478317383290833
"9046" 14 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 60 -0.966019259166667
"9047" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 2580 -0.996744328620155
"9048" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "X" 540 -0.825743648016667
"9049" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 540 -0.786585203626852
"9050" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 540 -0.746504076019963
"9051" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 120 -0.609302290716667
"9052" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 120 -0.5403047074775
"9053" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 120 -0.469945900125
"9054" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 60 -0.973605553666667
"9055" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 60 -0.926055903
"9056" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 60 -0.917781858666667
"9057" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 600 -0.821865324121333
"9058" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 120 -0.493592669
"9059" 14 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 60 -0.939799869833333
"9060" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 2580 -0.99833619053876
"9061" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 540 -0.833914252172222
"9062" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 540 -0.841382337462963
"9063" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 540 -0.829345746712963
"9064" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 120 -0.477211107751667
"9065" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 120 -0.589723335933333
"9066" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 120 -0.517900519845
"9067" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 60 -0.980396601666667
"9068" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 60 -0.967830182166667
"9069" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 60 -0.973594305166667
"9070" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 600 -0.861734107263333
"9071" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 120 -0.3779811149725
"9072" 14 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 60 -0.969677515666667
"9073" 14 "WALKING" "NA" "NA" "NA" "NA" "NA" "NA" "NA" 177 0.0323407659887006
"9074" 14 "WALKING" "NA" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 59 -0.0667097349779661
"9075" 14 "WALKING" "NA" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 59 0.0667402088518644
"9076" 14 "WALKING" "NA" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 59 0.0594629443644068
"9077" 14 "WALKING" "NA" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 59 0.00846107225254238
"9078" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 59 -0.140908555186441
"9079" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "X" 708 -0.218180107755791
"9080" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 649 -0.0426434368284438
"9081" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 590 -0.12220856785961
"9082" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 59 -0.00347655062271186
"9083" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 59 -0.0829682847966102
"9084" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 59 0.0513222717627119
"9085" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 59 -0.60038822220339
"9086" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 59 -0.0148392604279661
"9087" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 59 -0.12609080020339
"9088" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 649 -0.13780211483547
"9089" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 59 -0.137208741864407
"9090" 14 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 59 -0.201401930542373
"9091" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 59 -0.531210926440678
"9092" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "X" 708 -0.0668618035087994
"9093" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Y" 649 -0.130142004542527
"9094" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Z" 590 -0.13658714889783
"9095" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 59 -0.110656054802153
"9096" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 59 -0.0438969529084746
"9097" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 59 -0.0388825919508475
"9098" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 59 -0.571759911525424
"9099" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 59 -0.536737701694915
"9100" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 59 -0.497187687966102
"9101" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 649 -0.280755855997781
"9102" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 59 -0.519895046779661
"9103" 14 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 59 -0.606103313898305
"9104" 14 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 59 -0.146704030847458
"9105" 14 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "X" 708 -0.137789472124435
"9106" 14 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 649 -0.0925638680669337
"9107" 14 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 590 -0.0619548480685593
"9108" 14 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 59 0.271959598644068
"9109" 14 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 59 -0.0217785380966102
"9110" 14 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 59 -0.106756369135593
